,Speaker,Repetition,Order,Word,variable,value,measurement,time,Nasal,Height1,Height2,R
0,Ben,1,1.0,boot,oaf_20,-0.040890029507306365,oaf,20,False,high,high,False
1,Ben,1,2.0,birm,oaf_20,-0.023103799887511847,oaf,20,True,high,high,True
2,Ben,1,3.0,bait,oaf_20,0.21184800187958605,oaf,20,False,mid,high,False
3,Ben,1,4.0,bite,oaf_20,0.008302278217540591,oaf,20,False,low,high,False
4,Ben,1,5.0,beat,oaf_20,0.30033430661241095,oaf,20,False,high,high,False
5,Ben,1,6.0,bought,oaf_20,0.1389552310455039,oaf,20,False,low,low,False
6,Ben,1,7.0,Bert,oaf_20,0.38067683927926527,oaf,20,False,mid,mid,True
7,Ben,1,8.0,bout,oaf_20,-0.16257379385156043,oaf,20,False,low,high,False
8,Ben,1,9.0,bin,oaf_20,0.06862822395794835,oaf,20,True,high,high,False
9,Ben,1,10.0,bound,oaf_20,-0.13816471982195552,oaf,20,True,low,high,False
10,Ben,1,11.0,boon,oaf_20,0.33587619992745504,oaf,20,True,high,high,False
11,Ben,1,12.0,boing,oaf_20,0.8220994145233605,oaf,20,True,low,high,False
12,Ben,1,13.0,but,oaf_20,1.0831217666471233,oaf,20,False,mid,mid,False
13,Ben,1,14.0,born,oaf_20,0.4344709561083967,oaf,20,True,mid,mid,True
14,Ben,1,15.0,bort,oaf_20,0.6505395663475829,oaf,20,False,mid,mid,True
15,Ben,1,16.0,bun,oaf_20,0.5405359423751539,oaf,20,True,mid,mid,False
16,Ben,1,17.0,boit,oaf_20,0.4039282289167237,oaf,20,False,low,high,False
17,Ben,1,18.0,Ben,oaf_20,-0.08579069038898987,oaf,20,True,mid,mid,False
18,Ben,1,19.0,barn,oaf_20,0.27897650329152707,oaf,20,True,low,low,True
19,Ben,1,20.0,bet,oaf_20,0.1777768207732354,oaf,20,False,mid,mid,False
20,Ben,1,21.0,bot,oaf_20,0.21202525695094374,oaf,20,False,low,low,False
21,Ben,1,22.0,Bart,oaf_20,0.6086983634758378,oaf,20,False,low,low,True
22,Ben,1,23.0,bat,oaf_20,-0.20937131597030523,oaf,20,False,low,low,False
23,Ben,1,24.0,bean,oaf_20,0.4489834933363965,oaf,20,True,high,high,False
24,Ben,1,25.0,bone,oaf_20,0.41268877767440854,oaf,20,True,mid,high,False
25,Ben,1,26.0,bit,oaf_20,0.9087113730974722,oaf,20,False,high,high,False
26,Ben,1,27.0,ban,oaf_20,0.4205349413411251,oaf,20,True,low,low,False
27,Ben,1,28.0,boat,oaf_20,0.4126732218020954,oaf,20,False,mid,high,False
28,Ben,1,29.0,bomb,oaf_20,-0.020974692205915642,oaf,20,True,low,low,False
29,Ben,1,30.0,bind,oaf_20,-0.016663668749870877,oaf,20,True,low,high,False
30,Ben,1,31.0,bane,oaf_20,0.16406991398503218,oaf,20,True,mid,high,False
31,Ben,2,1.0,boit,oaf_20,0.7192113740390121,oaf,20,False,low,high,False
32,Ben,2,2.0,bane,oaf_20,-0.24616682155676003,oaf,20,True,mid,high,False
33,Ben,2,3.0,bean,oaf_20,0.5176232340980572,oaf,20,True,high,high,False
34,Ben,2,4.0,boot,oaf_20,0.6570887250464361,oaf,20,False,high,high,False
35,Ben,2,5.0,boon,oaf_20,0.41456489774838556,oaf,20,True,high,high,False
36,Ben,2,6.0,bin,oaf_20,0.4847254297111866,oaf,20,True,high,high,False
37,Ben,2,7.0,barn,oaf_20,0.6000656730721653,oaf,20,True,low,low,True
38,Ben,2,8.0,bind,oaf_20,0.41163943856837276,oaf,20,True,low,high,False
39,Ben,2,9.0,bit,oaf_20,0.5967342602067877,oaf,20,False,high,high,False
40,Ben,2,10.0,bort,oaf_20,0.9086207669639992,oaf,20,False,mid,mid,True
41,Ben,2,11.0,bot,oaf_20,0.43786677574335153,oaf,20,False,low,low,False
42,Ben,2,12.0,bat,oaf_20,0.3025424217507556,oaf,20,False,low,low,False
43,Ben,2,13.0,Bart,oaf_20,0.876182679540488,oaf,20,False,low,low,True
44,Ben,2,14.0,Ben,oaf_20,0.5235407425079848,oaf,20,True,mid,mid,False
45,Ben,2,15.0,bet,oaf_20,0.36501589660049877,oaf,20,False,mid,mid,False
46,Ben,2,16.0,boat,oaf_20,0.538735009017357,oaf,20,False,mid,high,False
47,Ben,2,17.0,Bert,oaf_20,0.35979990344988577,oaf,20,False,mid,mid,True
48,Ben,2,18.0,born,oaf_20,0.6721076468547349,oaf,20,True,mid,mid,True
49,Ben,2,19.0,bomb,oaf_20,-0.2126637026998798,oaf,20,True,low,low,False
50,Ben,2,20.0,bite,oaf_20,0.4795378192047941,oaf,20,False,low,high,False
51,Ben,2,21.0,bout,oaf_20,0.03209089126988357,oaf,20,False,low,high,False
52,Ben,2,22.0,bait,oaf_20,0.5467715274373792,oaf,20,False,mid,high,False
53,Ben,2,23.0,beat,oaf_20,0.6514052369963073,oaf,20,False,high,high,False
54,Ben,2,24.0,but,oaf_20,0.49280288463729593,oaf,20,False,mid,mid,False
55,Ben,2,25.0,boing,oaf_20,1.218643025233999,oaf,20,True,low,high,False
56,Ben,2,26.0,bought,oaf_20,0.2181972539737135,oaf,20,False,low,low,False
57,Ben,2,27.0,ban,oaf_20,0.245143982015665,oaf,20,True,low,low,False
58,Ben,2,28.0,bone,oaf_20,0.5306335380076763,oaf,20,True,mid,high,False
59,Ben,2,29.0,birm,oaf_20,0.6983734643454357,oaf,20,True,high,high,True
60,Ben,2,30.0,bun,oaf_20,0.4447381047451113,oaf,20,True,mid,mid,False
61,Ben,2,31.0,bound,oaf_20,-0.10079705833542167,oaf,20,True,low,high,False
62,Ben,3,1.0,Bart,oaf_20,0.6912610193228222,oaf,20,False,low,low,True
63,Ben,3,2.0,bane,oaf_20,0.06925509832116386,oaf,20,True,mid,high,False
64,Ben,3,3.0,bought,oaf_20,0.24076595914465734,oaf,20,False,low,low,False
65,Ben,3,4.0,but,oaf_20,0.7866253393534012,oaf,20,False,mid,mid,False
66,Ben,3,5.0,birm,oaf_20,0.29001380406276256,oaf,20,True,high,high,True
67,Ben,3,6.0,Bert,oaf_20,0.9101302323984553,oaf,20,False,mid,mid,True
68,Ben,3,7.0,bite,oaf_20,0.3243804102880426,oaf,20,False,low,high,False
69,Ben,3,8.0,ban,oaf_20,-0.04333175564038863,oaf,20,True,low,low,False
70,Ben,3,9.0,bean,oaf_20,0.3679036941949114,oaf,20,True,high,high,False
71,Ben,3,10.0,bet,oaf_20,0.35247636251088255,oaf,20,False,mid,mid,False
72,Ben,3,11.0,boat,oaf_20,0.7833347265390904,oaf,20,False,mid,high,False
73,Ben,3,12.0,bot,oaf_20,0.36661828790377277,oaf,20,False,low,low,False
74,Ben,3,13.0,boing,oaf_20,0.7848455565237491,oaf,20,True,low,high,False
75,Ben,3,14.0,bort,oaf_20,0.622563830997619,oaf,20,False,mid,mid,True
76,Ben,3,15.0,bound,oaf_20,-0.24129469505727974,oaf,20,True,low,high,False
77,Ben,3,16.0,bun,oaf_20,0.924218940333432,oaf,20,True,mid,mid,False
78,Ben,3,17.0,bout,oaf_20,0.20728917610669326,oaf,20,False,low,high,False
79,Ben,3,18.0,bait,oaf_20,0.5854825885986752,oaf,20,False,mid,high,False
80,Ben,3,19.0,bind,oaf_20,0.07671345682021438,oaf,20,True,low,high,False
81,Ben,3,20.0,bin,oaf_20,0.45762955633205743,oaf,20,True,high,high,False
82,Ben,3,21.0,bone,oaf_20,0.8861683214703432,oaf,20,True,mid,high,False
83,Ben,3,22.0,born,oaf_20,0.7487611180480295,oaf,20,True,mid,mid,True
84,Ben,3,23.0,bart,oaf_20,0.6551974584652067,oaf,20,False,low,low,True
85,Ben,3,24.0,boon,oaf_20,0.548446103446387,oaf,20,True,high,high,False
86,Ben,3,25.0,bomb,oaf_20,0.046729649391652126,oaf,20,True,low,low,False
87,Ben,3,26.0,bit,oaf_20,0.9567832486507118,oaf,20,False,high,high,False
88,Ben,3,27.0,boit,oaf_20,0.8772126420336422,oaf,20,False,low,high,False
89,Ben,3,28.0,Ben,oaf_20,0.14965808056200697,oaf,20,True,mid,mid,False
90,Ben,3,29.0,boot,oaf_20,0.40979879679967124,oaf,20,False,high,high,False
91,Ben,3,30.0,bat,oaf_20,-0.3641313678679701,oaf,20,False,low,low,False
92,Ben,3,31.0,beat,oaf_20,0.19523241987886567,oaf,20,False,high,high,False
93,Ben,4,1.0,bun,oaf_20,0.5720367202642881,oaf,20,True,mid,mid,False
94,Ben,4,2.0,boing,oaf_20,0.4915638730530563,oaf,20,True,low,high,False
95,Ben,4,3.0,boat,oaf_20,0.28910951664329604,oaf,20,False,mid,high,False
96,Ben,4,4.0,bat,oaf_20,-0.5457716942127049,oaf,20,False,low,low,False
97,Ben,4,5.0,bind,oaf_20,0.1526748281505943,oaf,20,True,low,high,False
98,Ben,4,6.0,Bert,oaf_20,0.4905650223045281,oaf,20,False,mid,mid,True
99,Ben,4,7.0,boon,oaf_20,-0.00027814991336059055,oaf,20,True,high,high,False
100,Ben,4,8.0,Bart,oaf_20,0.6054661534102114,oaf,20,False,low,low,True
101,Ben,4,9.0,but,oaf_20,0.6758582495424457,oaf,20,False,mid,mid,False
102,Ben,4,10.0,Ben,oaf_20,0.44163620922386265,oaf,20,True,mid,mid,False
103,Ben,4,11.0,beat,oaf_20,0.6267171124502078,oaf,20,False,high,high,False
104,Ben,4,12.0,barn,oaf_20,1.123108955158178,oaf,20,True,low,low,True
105,Ben,4,13.0,bout,oaf_20,-0.22545376820674978,oaf,20,False,low,high,False
106,Ben,4,14.0,bound,oaf_20,0.03503518124269641,oaf,20,True,low,high,False
107,Ben,4,15.0,bean,oaf_20,0.2792432728561953,oaf,20,True,high,high,False
108,Ben,4,16.0,bait,oaf_20,0.6918221223662575,oaf,20,False,mid,high,False
109,Ben,4,17.0,boit,oaf_20,0.9136827023967039,oaf,20,False,low,high,False
110,Ben,4,18.0,bane,oaf_20,0.24477377954561627,oaf,20,True,mid,high,False
111,Ben,4,19.0,bite,oaf_20,0.5215390838153401,oaf,20,False,low,high,False
112,Ben,4,20.0,birm,oaf_20,0.7829968639088505,oaf,20,True,high,high,True
113,Ben,4,21.0,boot,oaf_20,1.1468893809093037,oaf,20,False,high,high,False
114,Ben,4,22.0,bort,oaf_20,0.7799625136226456,oaf,20,False,mid,mid,True
115,Ben,4,23.0,bought,oaf_20,0.35246012436346796,oaf,20,False,low,low,False
116,Ben,4,24.0,bet,oaf_20,0.6882135693546694,oaf,20,False,mid,mid,False
117,Ben,4,25.0,bit,oaf_20,0.25316248837300875,oaf,20,False,high,high,False
118,Ben,4,26.0,bomb,oaf_20,-0.016813769272190634,oaf,20,True,low,low,False
119,Ben,4,27.0,ban,oaf_20,0.7213183760073211,oaf,20,True,low,low,False
120,Ben,4,28.0,bone,oaf_20,0.7174983177142822,oaf,20,True,mid,high,False
121,Ben,4,29.0,bot,oaf_20,0.42892760736410623,oaf,20,False,low,low,False
122,Ben,4,30.0,born,oaf_20,0.9050831705629623,oaf,20,True,mid,mid,True
123,Ben,4,31.0,bin,oaf_20,0.6839875573762656,oaf,20,True,high,high,False
124,Ben,5,1.0,beat,oaf_20,0.6525356303843957,oaf,20,False,high,high,False
125,Ben,5,2.0,bin,oaf_20,0.431047163194282,oaf,20,True,high,high,False
126,Ben,5,3.0,birm,oaf_20,0.7988440676903139,oaf,20,True,high,high,True
127,Ben,5,4.0,bet,oaf_20,-0.3022935005027411,oaf,20,False,mid,mid,False
128,Ben,5,5.0,boing,oaf_20,0.2975117345176974,oaf,20,True,low,high,False
129,Ben,5,6.0,Bert,oaf_20,0.7268064604683937,oaf,20,False,mid,mid,True
130,Ben,5,7.0,bat,oaf_20,-0.5708967477337752,oaf,20,False,low,low,False
131,Ben,5,8.0,Bart,oaf_20,0.23737218633500673,oaf,20,False,low,low,True
132,Ben,5,9.0,Ben,oaf_20,0.145036758389821,oaf,20,True,mid,mid,False
133,Ben,5,10.0,bomb,oaf_20,0.0530322338688401,oaf,20,True,low,low,False
134,Ben,5,11.0,born,oaf_20,0.9230875917602017,oaf,20,True,mid,mid,True
135,Ben,5,12.0,bot,oaf_20,-0.0013530061081905211,oaf,20,False,low,low,False
136,Ben,5,13.0,bind,oaf_20,0.6170425879666156,oaf,20,True,low,high,False
137,Ben,5,14.0,bean,oaf_20,-0.04406697528971514,oaf,20,True,high,high,False
138,Ben,5,15.0,boon,oaf_20,0.5826046157657236,oaf,20,True,high,high,False
139,Ben,5,16.0,but,oaf_20,0.44722977341562,oaf,20,False,mid,mid,False
140,Ben,5,17.0,barn,oaf_20,0.6499286572217413,oaf,20,True,low,low,True
141,Ben,5,18.0,bort,oaf_20,0.5826563322184138,oaf,20,False,mid,mid,True
142,Ben,5,19.0,bit,oaf_20,0.5588393365218504,oaf,20,False,high,high,False
143,Ben,5,20.0,bait,oaf_20,0.40102705873032257,oaf,20,False,mid,high,False
144,Ben,5,21.0,bite,oaf_20,1.0583510868137478,oaf,20,False,low,high,False
145,Ben,5,22.0,bout,oaf_20,0.03688209994233146,oaf,20,False,low,high,False
146,Ben,5,23.0,ban,oaf_20,-0.00292155656643244,oaf,20,True,low,low,False
147,Ben,5,24.0,bought,oaf_20,0.3897605135249985,oaf,20,False,low,low,False
148,Ben,5,25.0,boit,oaf_20,0.5380171191556075,oaf,20,False,low,high,False
149,Ben,5,26.0,bone,oaf_20,0.28858512000031866,oaf,20,True,mid,high,False
150,Ben,5,27.0,bun,oaf_20,0.09549376126282683,oaf,20,True,mid,mid,False
151,Ben,5,28.0,boat,oaf_20,0.16236436268641835,oaf,20,False,mid,high,False
152,Ben,5,29.0,bane,oaf_20,-0.2231944824357962,oaf,20,True,mid,high,False
153,Ben,5,30.0,bound,oaf_20,0.2767120322298025,oaf,20,True,low,high,False
154,Ben,5,31.0,boot,oaf_20,0.6923907304358091,oaf,20,False,high,high,False
155,Aurora,1,1.0,boot,oaf_20,-0.14317548229769705,oaf,20,False,high,high,False
156,Aurora,1,2.0,birm,oaf_20,0.044442381987088116,oaf,20,True,high,high,True
157,Aurora,1,3.0,bait,oaf_20,0.011334878693695701,oaf,20,False,mid,high,False
158,Aurora,1,4.0,bite,oaf_20,-0.15912780944571958,oaf,20,False,low,high,False
159,Aurora,1,5.0,beat,oaf_20,-0.1765684418638534,oaf,20,False,high,high,False
160,Aurora,1,6.0,bought,oaf_20,-0.039154267241748725,oaf,20,False,low,low,False
161,Aurora,1,7.0,Bert,oaf_20,0.4438027592352494,oaf,20,False,mid,mid,True
162,Aurora,1,8.0,bout,oaf_20,-0.12772450044203001,oaf,20,False,low,high,False
163,Aurora,1,9.0,bin,oaf_20,0.2592562959584599,oaf,20,True,high,high,False
164,Aurora,1,10.0,bound,oaf_20,0.2621248263802062,oaf,20,True,low,high,False
165,Aurora,1,11.0,boon,oaf_20,0.7218451698194962,oaf,20,True,high,high,False
166,Aurora,1,12.0,boing,oaf_20,0.0018163697903348962,oaf,20,True,low,high,False
167,Aurora,1,13.0,but,oaf_20,0.3168064502865628,oaf,20,False,mid,mid,False
168,Aurora,1,14.0,born,oaf_20,0.38934583891272645,oaf,20,True,mid,mid,True
169,Aurora,1,15.0,bort,oaf_20,0.34900171398523644,oaf,20,False,mid,mid,True
170,Aurora,1,16.0,bun,oaf_20,0.6796814476150718,oaf,20,True,mid,mid,False
171,Aurora,1,17.0,boit,oaf_20,0.5753598593314883,oaf,20,False,low,high,False
172,Aurora,1,18.0,Ben,oaf_20,0.444630379013244,oaf,20,True,mid,mid,False
173,Aurora,1,19.0,barn,oaf_20,0.6457758872360662,oaf,20,True,low,low,True
174,Aurora,1,20.0,bet,oaf_20,0.5253069665216884,oaf,20,False,mid,mid,False
175,Aurora,1,21.0,bot,oaf_20,0.46949138282775343,oaf,20,False,low,low,False
176,Aurora,1,22.0,Bart,oaf_20,0.5074917829276048,oaf,20,False,low,low,True
177,Aurora,1,23.0,bat,oaf_20,0.06625842848632836,oaf,20,False,low,low,False
178,Aurora,1,24.0,bean,oaf_20,0.41959104978368245,oaf,20,True,high,high,False
179,Aurora,1,25.0,bone,oaf_20,0.37613551928740563,oaf,20,True,mid,high,False
180,Aurora,1,26.0,bit,oaf_20,0.5948560481308838,oaf,20,False,high,high,False
181,Aurora,1,27.0,ban,oaf_20,0.2594793722381258,oaf,20,True,low,low,False
182,Aurora,1,28.0,boat,oaf_20,0.7062736318467331,oaf,20,False,mid,high,False
183,Aurora,1,29.0,bomb,oaf_20,0.47152808960240505,oaf,20,True,low,low,False
184,Aurora,1,30.0,bind,oaf_20,-0.015123188552804763,oaf,20,True,low,high,False
185,Aurora,1,31.0,bane,oaf_20,0.49016980810503796,oaf,20,True,mid,high,False
186,Aurora,2,1.0,boit,oaf_20,0.6564432728818764,oaf,20,False,low,high,False
187,Aurora,2,2.0,bane,oaf_20,0.5107702583909498,oaf,20,True,mid,high,False
188,Aurora,2,3.0,bean,oaf_20,-0.24579070655268737,oaf,20,True,high,high,False
189,Aurora,2,4.0,boot,oaf_20,1.068709121441262,oaf,20,False,high,high,False
190,Aurora,2,5.0,boon,oaf_20,0.4376432773515386,oaf,20,True,high,high,False
191,Aurora,2,6.0,bin,oaf_20,0.7589327878899061,oaf,20,True,high,high,False
192,Aurora,2,7.0,barn,oaf_20,0.14084347406006636,oaf,20,True,low,low,True
193,Aurora,2,8.0,bind,oaf_20,0.016301411013746513,oaf,20,True,low,high,False
194,Aurora,2,9.0,bit,oaf_20,0.8398628280224815,oaf,20,False,high,high,False
195,Aurora,2,10.0,bort,oaf_20,0.27047032019596207,oaf,20,False,mid,mid,True
196,Aurora,2,11.0,bot,oaf_20,0.058926067123693214,oaf,20,False,low,low,False
197,Aurora,2,12.0,bat,oaf_20,0.17588435031345678,oaf,20,False,low,low,False
198,Aurora,2,13.0,Bart,oaf_20,0.19317974583461658,oaf,20,False,low,low,True
199,Aurora,2,14.0,Ben,oaf_20,0.32090915531088615,oaf,20,True,mid,mid,False
200,Aurora,2,15.0,bet,oaf_20,0.18134246410085642,oaf,20,False,mid,mid,False
201,Aurora,2,16.0,boat,oaf_20,0.6430047238470252,oaf,20,False,mid,high,False
202,Aurora,2,17.0,Bert,oaf_20,0.360623513525447,oaf,20,False,mid,mid,True
203,Aurora,2,18.0,born,oaf_20,0.0030580028703475633,oaf,20,True,mid,mid,True
204,Aurora,2,19.0,bomb,oaf_20,0.6800423023142761,oaf,20,True,low,low,False
205,Aurora,2,20.0,bite,oaf_20,0.48312398788461186,oaf,20,False,low,high,False
206,Aurora,2,21.0,bout,oaf_20,0.5228293959262501,oaf,20,False,low,high,False
207,Aurora,2,22.0,bait,oaf_20,0.32248370770188955,oaf,20,False,mid,high,False
208,Aurora,2,23.0,beat,oaf_20,0.2882166145802764,oaf,20,False,high,high,False
209,Aurora,2,24.0,but,oaf_20,0.41043095462327417,oaf,20,False,mid,mid,False
210,Aurora,2,25.0,boing,oaf_20,-0.02827790861905991,oaf,20,True,low,high,False
211,Aurora,2,26.0,bought,oaf_20,0.20167522285116926,oaf,20,False,low,low,False
212,Aurora,2,27.0,ban,oaf_20,0.4368460339180092,oaf,20,True,low,low,False
213,Aurora,2,28.0,bone,oaf_20,0.3241752903842922,oaf,20,True,mid,high,False
214,Aurora,2,29.0,birm,oaf_20,0.1491621173570541,oaf,20,True,high,high,True
215,Aurora,2,30.0,bun,oaf_20,0.6730825936060615,oaf,20,True,mid,mid,False
216,Aurora,2,31.0,bound,oaf_20,0.2404946993821343,oaf,20,True,low,high,False
217,Aurora,3,1.0,Bart,oaf_20,0.3372910907592014,oaf,20,False,low,low,True
218,Aurora,3,2.0,bane,oaf_20,0.4432600532952963,oaf,20,True,mid,high,False
219,Aurora,3,3.0,bought,oaf_20,-0.0675092287131528,oaf,20,False,low,low,False
220,Aurora,3,4.0,but,oaf_20,0.2070719059062353,oaf,20,False,mid,mid,False
221,Aurora,3,5.0,birm,oaf_20,0.159305782278202,oaf,20,True,high,high,True
222,Aurora,3,6.0,Bert,oaf_20,0.015059506716372503,oaf,20,False,mid,mid,True
223,Aurora,3,7.0,bite,oaf_20,0.22487312180621216,oaf,20,False,low,high,False
224,Aurora,3,8.0,ban,oaf_20,-0.09916178647187328,oaf,20,True,low,low,False
225,Aurora,3,9.0,bean,oaf_20,-0.1012309037211998,oaf,20,True,high,high,False
226,Aurora,3,10.0,bet,oaf_20,0.0006055198808292501,oaf,20,False,mid,mid,False
227,Aurora,3,11.0,boat,oaf_20,0.32761853039462446,oaf,20,False,mid,high,False
228,Aurora,3,12.0,bot,oaf_20,0.10445288460818691,oaf,20,False,low,low,False
229,Aurora,3,13.0,boing,oaf_20,-0.03998188701974321,oaf,20,True,low,high,False
230,Aurora,3,14.0,bort,oaf_20,0.14461800607722164,oaf,20,False,mid,mid,True
231,Aurora,3,15.0,bound,oaf_20,0.07716218006250798,oaf,20,True,low,high,False
232,Aurora,3,16.0,bun,oaf_20,0.08418006489472044,oaf,20,True,mid,mid,False
233,Aurora,3,17.0,bout,oaf_20,0.2054587050412473,oaf,20,False,low,high,False
234,Aurora,3,18.0,bait,oaf_20,0.12308551732921631,oaf,20,False,mid,high,False
235,Aurora,3,19.0,bind,oaf_20,-0.058886821971513695,oaf,20,True,low,high,False
236,Aurora,3,20.0,bin,oaf_20,0.27293500796673875,oaf,20,True,high,high,False
237,Aurora,3,21.0,bone,oaf_20,0.29647396275361126,oaf,20,True,mid,high,False
238,Aurora,3,22.0,born,oaf_20,-0.04129891852619617,oaf,20,True,mid,mid,True
239,Aurora,3,23.0,bart,oaf_20,0.031613258363068684,oaf,20,False,low,low,True
240,Aurora,3,24.0,boon,oaf_20,0.15368303955249565,oaf,20,True,high,high,False
241,Aurora,3,25.0,bomb,oaf_20,0.015473248801029436,oaf,20,True,low,low,False
242,Aurora,3,26.0,bit,oaf_20,0.38069725969572227,oaf,20,False,high,high,False
243,Aurora,3,27.0,boit,oaf_20,0.11189915726256633,oaf,20,False,low,high,False
244,Aurora,3,28.0,Ben,oaf_20,0.13343354453210066,oaf,20,True,mid,mid,False
245,Aurora,3,29.0,boot,oaf_20,0.10333167203658958,oaf,20,False,high,high,False
246,Aurora,3,30.0,bat,oaf_20,0.05645066626714541,oaf,20,False,low,low,False
247,Aurora,3,31.0,beat,oaf_20,-0.03543886060935597,oaf,20,False,high,high,False
248,Aurora,4,1.0,bun,oaf_20,0.4549926451275964,oaf,20,True,mid,mid,False
249,Aurora,4,2.0,boing,oaf_20,-0.039520817505540165,oaf,20,True,low,high,False
250,Aurora,4,3.0,boat,oaf_20,0.5796996083295842,oaf,20,False,mid,high,False
251,Aurora,4,4.0,bat,oaf_20,-0.00643514720973206,oaf,20,False,low,low,False
252,Aurora,4,5.0,bind,oaf_20,0.07579104069247647,oaf,20,True,low,high,False
253,Aurora,4,6.0,Bert,oaf_20,0.7548536787760155,oaf,20,False,mid,mid,True
254,Aurora,4,7.0,boon,oaf_20,0.3659804632370833,oaf,20,True,high,high,False
255,Aurora,4,8.0,Bart,oaf_20,0.45967860308738656,oaf,20,False,low,low,True
256,Aurora,4,9.0,but,oaf_20,0.1681515365168682,oaf,20,False,mid,mid,False
257,Aurora,4,10.0,Ben,oaf_20,0.14999272052602283,oaf,20,True,mid,mid,False
258,Aurora,4,11.0,beat,oaf_20,0.36665226864101325,oaf,20,False,high,high,False
259,Aurora,4,12.0,barn,oaf_20,0.24425350079233435,oaf,20,True,low,low,True
260,Aurora,4,13.0,bout,oaf_20,0.3291820984824954,oaf,20,False,low,high,False
261,Aurora,4,14.0,bound,oaf_20,0.37717373934644643,oaf,20,True,low,high,False
262,Aurora,4,15.0,bean,oaf_20,0.2418275971042231,oaf,20,True,high,high,False
263,Aurora,4,16.0,bait,oaf_20,1.1848355809839308,oaf,20,False,mid,high,False
264,Aurora,4,17.0,boit,oaf_20,0.6256068081632954,oaf,20,False,low,high,False
265,Aurora,4,18.0,bane,oaf_20,0.18469104925209642,oaf,20,True,mid,high,False
266,Aurora,4,19.0,bite,oaf_20,0.36290946905512966,oaf,20,False,low,high,False
267,Aurora,4,20.0,birm,oaf_20,0.48754320356956754,oaf,20,True,high,high,True
268,Aurora,4,21.0,boot,oaf_20,0.841891127058933,oaf,20,False,high,high,False
269,Aurora,4,22.0,bort,oaf_20,0.6243579878232083,oaf,20,False,mid,mid,True
270,Aurora,4,23.0,bought,oaf_20,0.3312228735175666,oaf,20,False,low,low,False
271,Aurora,4,24.0,bet,oaf_20,0.5891962842353607,oaf,20,False,mid,mid,False
272,Aurora,4,25.0,bit,oaf_20,0.709471284536412,oaf,20,False,high,high,False
273,Aurora,4,26.0,bomb,oaf_20,0.3828284857207856,oaf,20,True,low,low,False
274,Aurora,4,27.0,ban,oaf_20,0.508776403959383,oaf,20,True,low,low,False
275,Aurora,4,28.0,bone,oaf_20,0.5651852756311526,oaf,20,True,mid,high,False
276,Aurora,4,29.0,bot,oaf_20,0.18431663368482745,oaf,20,False,low,low,False
277,Aurora,4,30.0,born,oaf_20,0.27247312480045177,oaf,20,True,mid,mid,True
278,Aurora,4,31.0,bin,oaf_20,0.6354129430783104,oaf,20,True,high,high,False
279,Aurora,5,1.0,beat,oaf_20,0.04281589147139647,oaf,20,False,high,high,False
280,Aurora,5,2.0,bin,oaf_20,0.07010076484380759,oaf,20,True,high,high,False
281,Aurora,5,3.0,birm,oaf_20,0.26331682668310175,oaf,20,True,high,high,True
282,Aurora,5,4.0,bet,oaf_20,0.02828135307954839,oaf,20,False,mid,mid,False
283,Aurora,5,5.0,boing,oaf_20,-0.14177898410438436,oaf,20,True,low,high,False
284,Aurora,5,6.0,Bert,oaf_20,0.1354579109168134,oaf,20,False,mid,mid,True
285,Aurora,5,7.0,bat,oaf_20,-0.08591864954583567,oaf,20,False,low,low,False
286,Aurora,5,8.0,Bart,oaf_20,-0.025486132710560397,oaf,20,False,low,low,True
287,Aurora,5,9.0,Ben,oaf_20,-0.07142438693214001,oaf,20,True,mid,mid,False
288,Aurora,5,10.0,bomb,oaf_20,-0.04991413800776095,oaf,20,True,low,low,False
289,Aurora,5,11.0,born,oaf_20,-0.07267564822847869,oaf,20,True,mid,mid,True
290,Aurora,5,12.0,bot,oaf_20,-0.11158503331471335,oaf,20,False,low,low,False
291,Aurora,5,13.0,bind,oaf_20,-0.10283610367402968,oaf,20,True,low,high,False
292,Aurora,5,14.0,bean,oaf_20,0.07092852023048271,oaf,20,True,high,high,False
293,Aurora,5,15.0,boon,oaf_20,0.025024846222468335,oaf,20,True,high,high,False
294,Aurora,5,16.0,but,oaf_20,0.036827683351343996,oaf,20,False,mid,mid,False
295,Aurora,5,17.0,barn,oaf_20,0.17605752259864416,oaf,20,True,low,low,True
296,Aurora,5,18.0,bort,oaf_20,0.17468516275048687,oaf,20,False,mid,mid,True
297,Aurora,5,19.0,bit,oaf_20,0.5663176081145631,oaf,20,False,high,high,False
298,Aurora,5,20.0,bait,oaf_20,-0.0031303636623413356,oaf,20,False,mid,high,False
299,Aurora,5,21.0,bite,oaf_20,0.14397725506116005,oaf,20,False,low,high,False
300,Aurora,5,22.0,bout,oaf_20,-0.010864669154416947,oaf,20,False,low,high,False
301,Aurora,5,23.0,ban,oaf_20,0.18928818352606216,oaf,20,True,low,low,False
302,Aurora,5,24.0,bought,oaf_20,0.19115388775441675,oaf,20,False,low,low,False
303,Aurora,5,25.0,boit,oaf_20,0.17990446965126544,oaf,20,False,low,high,False
304,Aurora,5,26.0,bone,oaf_20,0.29439169146226185,oaf,20,True,mid,high,False
305,Aurora,5,27.0,bun,oaf_20,0.17603718129654702,oaf,20,True,mid,mid,False
306,Aurora,5,28.0,boat,oaf_20,0.3426876382055869,oaf,20,False,mid,high,False
307,Aurora,5,29.0,bane,oaf_20,0.03368603704677276,oaf,20,True,mid,high,False
